insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Từ Điển Tiếng “Em” - Tái Bản 2021', 115, '2010/03/05', 1);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Re:zero - Bắt Đầu Lại Ở Thế Giới Khác 12 - Tặng Kèm Bookmark PVC In Màu', 186, '2008/03/30', 17);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Đáp Án Của Thời Gian', 308, '2008/07/22', 1);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Ngoảnh Lại Đã Một Đời - Bìa Cứng', 142, '2014/05/28', 13);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Phía Sau Nghi Can X (Tái Bản 2019)', 468, '2014/03/24', 8);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Trong Gia Đình (Tái Bản 2016)', 340, '2013/10/01', 20);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Hai Người Ngồi Bên Nhau', 203, '2012/03/26', 39);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Fate/zero 3 -  Bữa Tiệc Kinh Hoàng', 320, '2015/04/25', 17);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Trứng Chim Cúc Cu Này Thuộc Về Ai?', 131, '2002/05/10', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Bà Tổng Thống Trước Họng Súng - Shall We Tell The President', 259, '2007/03/24', 27);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Chuyện Tình Thanh Xuân Bi Hài Của Tôi Quả Nhiên Là Sai Lầm - Tập 7.5', 432, '2012/01/29', 3);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Nắng', 333, '2002/01/11', 13);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Những Triền Xưa Ai Đi', 412, '2011/02/08', 10);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', '365 Ngày Hoàng Đạo - Bảo Bình (Tái Bản 2019)', 104, '2005/12/09', 6);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Vùng Trời Thơ Ấu - Tủ Sách Vàng (Tái Bản 2021)', 466, '2009/02/03', 6);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Hữu Châu Hà Tu Độc - Tặng Kèm Bookmark Bồi Cứng, Boxset. Shikishi Có Chữ Ký In Của Tác Giả, Random Chữ Ký Họa Sĩ', 294, '2005/04/25', 18);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', '999 Lá Thư Gửi Cho Chính Mình - Mong Bạn Trở Thành Phiên Bản Hạnh Phúc Nhất (Tập 2) - Tái Bản 2020', 292, '2007/09/06', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Nhẹ Tênh Giữa Chênh Vênh Tuổi Trẻ', 415, '2005/09/29', 1);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Đi Trốn', 271, '2014/12/03', 8);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Thành Duy Lạc', 205, '2014/04/04', 27);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Chuyện Con Chó Tên Là Trung Thành', 231, '2007/08/09', 8);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Tôi Thích Một Cô Gái Nhưng Chẳng Dám Ngỏ Lời', 226, '2010/01/21', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Truyện Ma Không Hồi Kết', 151, '2014/07/11', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Sự Cứu Rỗi Của Thánh Nữ', 230, '2015/02/21', 8);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Yêu Em Bằng Mắt, Giữ Em Bằng Tim', 485, '2006/05/01', 10);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Bụi Đường Di Dân', 130, '2007/04/16', 25);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Những Lá Thư Ngày Thứ Tư - Tái Bản', 432, '2003/12/27', 19);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Diệt Slime Suốt 300 Năm, Tôi Levelmax Lúc Nào Chẳng Hay - Tập 6', 402, '2012/01/28', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Về Chuyện Tôi Chuyển Sinh Thành Slime - Tập 2 - Tặng Kèm Postcard + Bookmark Rimuru', 174, '2016/05/07', 1);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Và Khi Tro Bụi (Tái Bản 2020)', 170, '2014/10/30', 7);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Xuyên Thành Phản Diện Biết Sống Sao Đây? - Tập 3 - Bản Đặc Biệt - Tặng Kèm Bookmark Bồi Cứng + 2 Card Có Chữ Ký', 293, '2014/04/20', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Hoàng Tử Thiên Tài - Hành Trình Gây Dựng Lại Đất Nước Đang Lâm Nguy - Tập 2', 283, '2012/10/15', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'The Dugeon Seeker - Tập 1', 494, '2010/08/08', 14);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Ngày Mai, Tôi Biến Mất, Cậu Sẽ Hồi Sinh', 236, '2004/02/12', 3);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Sương Khói Quê Nhà (Tái Bản 2018)', 277, '2013/03/03', 10);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Cô Gái Văn Chương Và Tinh Linh Nước Mang Hoa Mặt Trời - Tập 6 (Tái Bản 2018)', 104, '2001/11/08', 3);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Bà Tổng Thống Trước Họng Súng - Shall We Tell The President', 148, '2012/07/20', 27);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Sợi Tóc', 219, '2004/10/03', 8);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Luật Im Lặng (Mario Puzo)', 348, '2003/11/18', 4);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Ảo Dạ (Tái Bản 2021)', 478, '2016/06/21', 8);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Combo Văn Nhân Việt Nam (Trọn Bộ 7 Cuốn)', 200, '2001/06/06', 24);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Chiết Chi', 221, '2013/09/30', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Từ Tân Thế Giới - Quyển Trung (Bìa Cứng)', 434, '2007/06/01', 3);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Grimgar - Ảo Ảnh Và Tro Tàn - Tập 8', 170, '2008/04/28', 6);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Thép Đã Tôi Thế Đấy', 363, '2010/01/16', 24);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Sẽ Có Thiên Thần Thay Anh Yêu Em (Tái Bản 2019)', 279, '2016/07/17', 27);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Hữu Châu Hà Tu Độc - Tặng Kèm Bookmark Bồi Cứng, Boxset. Shikishi Có Chữ Ký In Của Tác Giả, Random Chữ Ký Họa Sĩ', 487, '2006/10/09', 18);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Đỉnh Gió Hú (Bìa Cứng)', 235, '2005/06/12', 4);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Nhẹ Tênh Giữa Chênh Vênh Tuổi Trẻ', 381, '2015/12/04', 1);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Vùng Trời Thơ Ấu - Tủ Sách Vàng (Tái Bản 2021)', 208, '2008/02/12', 6);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Ẩn Tàng Thư Dantalian - Tập 1', 367, '2006/06/18', 3);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Chuyện Con Chó Tên Là Trung Thành', 331, '2011/03/18', 8);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Sherlock Holmes Toàn Tập - Tập 1', 402, '2015/06/04', 9);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Tinh Hoa Văn Chương Việt - Lục Sì Và Cạm Bẫy Người', 329, '2012/04/25', 9);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Truyện Ma Không Hồi Kết', 192, '2016/02/20', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Những Chàng Trai Xấu Tính (Tái Bản 2018)', 273, '2002/12/13', 10);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Đời Mưa Gió', 292, '2011/08/16', 16);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Anh Có Thiếu Người Yêu Không?', 367, '2014/12/16', 27);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Bụi Đường Di Dân', 354, '2007/05/30', 25);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Sài Gòn Chọn Nhớ Những Điều Thương - Cách Chúng Ta Cùng Nhau Đi Qua Đại Dịch', 448, '2013/11/30', 10);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Đúng Người, Không Sai Thời Điểm', 336, '2006/03/24', 10);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Thiên Táng', 276, '2010/03/24', 8);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Hai Kinh Thành (Tái Bản 2020)', 478, '2006/01/16', 7);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Siddhartha (Tái Bản 2021)', 135, '2012/01/09', 8);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Cha Con Giáo Hoàng', 253, '2011/08/05', 4);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Quý Ngài Định Kiến', 181, '2008/01/30', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Biên Sử Nước', 230, '2008/06/12', 45);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Nhà Đen', 402, '2008/05/10', 17);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Loạn 12 Sứ Quân - Tập 1: Mộng Bá Tranh Hùng + Tập 2: Vọng Nguyệt Đài (1 Cuốn)', 297, '2004/01/15', 44);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Combo Bong Bóng Lên Trời + Thiên Thần Nhỏ Của Tôi (Bộ 2 Cuốn)', 302, '2015/03/04', 10);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Động Phòng Hoa Chúc Cách Vách (Tái Bản 2019)', 295, '2012/10/07', 12);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Ngày Hôm Qua Đã Từng - My Life', 405, '2009/12/08', 27);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Lê La Từ Nhà Ra Ngõ', 125, '2002/03/05', 1);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Cuộc Đời Là Một Tiểu Thuyết', 295, '2011/05/08', 8);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Ông Trùm Cuối Cùng', 470, '2001/11/11', 4);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Chữ A Màu Đỏ', 435, '2013/09/13', 24);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Và Rồi Chẳng Còn Ai - And Then There Were None (Từ Tựa Cũ: Mười Người Da Đen Nhỏ)', 309, '2014/04/30', 10);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Yêu Em Bằng Cả Trái Tim Anh', 210, '2013/12/02', 27);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Re:zero - Bắt Đầu Lại Ở Thế Giới Khác 12 - Tặng Kèm Bookmark PVC In Màu', 149, '2002/06/21', 17);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Liệu Có Sai Lầm Khi Tìm Kiếm Cuộc Gặp Gỡ Định Mệnh Trong Dungeon', 382, '2002/08/09', 6);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Truyện Ma Không Hồi Kết', 208, '2013/05/10', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Sự Cứu Rỗi Của Thánh Nữ', 153, '2002/01/10', 8);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Yêu Em Bằng Mắt, Giữ Em Bằng Tim', 382, '2011/11/05', 10);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Hữu Châu Hà Tu Độc - Tặng Kèm Bookmark Bồi Cứng, Boxset. Shikishi Có Chữ Ký In Của Tác Giả, Random Chữ Ký Họa Sĩ', 427, '2006/09/03', 18);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', '999 Lá Thư Gửi Cho Chính Mình - Mong Bạn Trở Thành Phiên Bản Hạnh Phúc Nhất (Tập 2) - Tái Bản 2020', 173, '2007/02/24', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Về Chuyện Tôi Chuyển Sinh Thành Slime - Tập 2 - Tặng Kèm Postcard + Bookmark Rimuru', 232, '2013/02/17', 1);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Và Khi Tro Bụi (Tái Bản 2020)', 144, '2003/03/27', 7);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Xuyên Thành Phản Diện Biết Sống Sao Đây? - Tập 3 - Bản Đặc Biệt - Tặng Kèm Bookmark Bồi Cứng + 2 Card Có Chữ Ký', 143, '2014/11/18', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Hoàng Tử Thiên Tài - Hành Trình Gây Dựng Lại Đất Nước Đang Lâm Nguy - Tập 2', 426, '2004/08/24', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Trở Về Một Đứa Trẻ (Tản Văn)', 440, '2013/07/04', 33);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Truyện Kiều (Tái Bản 2021)', 364, '2013/10/25', 40);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Ủaaa Emm?! Đi Làm Roy Hả?', 360, '2010/06/24', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Bụi Đường Di Dân', 494, '2003/12/02', 25);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Những Lá Thư Ngày Thứ Tư - Tái Bản', 448, '2009/01/27', 19);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Diệt Slime Suốt 300 Năm, Tôi Levelmax Lúc Nào Chẳng Hay - Tập 6', 325, '2012/04/27', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Hành Lang U Tối - Down A Dark Hall', 221, '2011/09/19', 6);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Giải Mã 12 Chòm Sao - Khám Phá Tất Tần Tật Cung Song Tử (Tái Bản 2019)', 183, '2014/03/11', 6);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Cuộc Phiêu Lưu Của Thuyền Trưởng Corcoran', 244, '2001/10/26', 24);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Tôi Thích Tin Tức Tố Của Cậu - Tập 1', 307, '2007/05/04', 13);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Sen (Tái Bản 2018)', 286, '2011/07/17', 13);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Từ Dạo Ấy', 141, '2008/04/26', 7);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Đời Có Mấy Tý, Sao Phải Nghĩ (Tái Bản 2022)', 302, '2007/02/22', 23);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Những Chuyện Kể Của Beedle Người Hát Rong - Harry Potter Ngoại Truyện', 338, '2003/05/14', 10);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', '365 Ngày Hoàng Đạo - Nhân Mã (Tái Bản 2019)', 131, '2013/11/15', 6);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Truyện Kiều', 208, '2006/04/02', 9);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Tôi Đã Yêu Người Âm Thầm Như Thế', 490, '2004/02/04', 41);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Tuổi Ấy Mình Yêu', 380, '2005/07/13', 10);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Khúc Nhạc Vĩnh Hằng', 226, '2015/05/13', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Phải Lòng Với Cô Đơn (Tái Bản 2022)', 286, '2004/03/15', 1);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Cô Gái Văn Chương – Tập 3: Cô Gái Văn Chương Và Gã Khờ Bị Trói Buộc', 155, '2006/04/02', 3);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Giải Mã 12 Chòm Sao - Khám Phá Tất Tần Tật Cung Thiên Yết (Tái Bản 2019)', 403, '2003/10/10', 6);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Hội Chứng Tuổi Thanh Xuân - Tập 5', 353, '2009/01/05', 42);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Là Yêu', 182, '2006/03/31', 9);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Chuyện Xứ Lang Biang - Pho Tượng Của Baltalon - Tập 1', 430, '2014/05/14', 10);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Vì Con Gái Tôi Có Thể Đánh Bại Cả Ma Vương - Tập 2 (Tái Bản 2019)', 201, '2013/08/27', 1);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Bóng Ma Trong Nhà Hát Opera', 223, '2002/09/29', 22);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Tết Ở Làng Địa Ngục', 186, '2012/08/31', 12);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Anh Ấy Đã Không Nắm Tay Tôi', 404, '2004/08/09', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Một Lần Tới Nhân Gian, Phải Sống Đời Rực Rỡ', 266, '2013/03/30', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Thám Tử Ở Tiệm Cafe Eden - Tặng Kèm 1 Poster A3 Gập', 464, '2009/02/18', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Sa Môn Không Hải - Thết Yến Bầy Quỷ Đại Đường - Tập 1', 164, '2003/09/07', 8);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Hoàng Anh Sướng - Phóng Sự Chọn Lọc', 338, '2011/01/16', 20);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Người Sao Chổi - Cuộc Chiến Vòng Quanh Thế Giới', 420, '2004/12/14', 43);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Tiếp Viên Hàng Không - Đôi Chân, Trái Tim Và Bầu Trời', 193, '2011/02/13', 43);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Còn Chút Gì Để Nhớ (Tb 2018)', 213, '2012/11/22', 10);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Percy Jackson Và Các Vị Thần Trên Đỉnh Olympus - Phần 2: Biển Quái Vật (Tái Bản 2020)', 173, '2008/07/27', 43);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Bà Nội Găngxtơ (Tái Bản 2018)', 165, '2003/07/29', 8);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Xuyên Thành Phản Diện Biết Sống Sao Đây? - Tập 4', 477, '2016/05/04', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Và Rồi Chẳng Còn Ai - And Then There Were None (Từ Tựa Cũ: Mười Người Da Đen Nhỏ)', 435, '2007/02/26', 10);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Hai Vạn Dặm Dưới Biển', 176, '2014/06/07', 4);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Ông Già Và Biển Cả', 273, '2002/02/22', 34);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Re:zero - Bắt Đầu Lại Ở Thế Giới Khác 12 - Tặng Kèm Bookmark PVC In Màu', 356, '2004/02/29', 17);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Đừng Nhớ Nhầm Ai, Đừng Yêu Sai Người - Tặng Kèm 3 Postcard', 298, '2003/05/17', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Vùng Trời Thơ Ấu - Tủ Sách Vàng (Tái Bản 2021)', 382, '2011/11/24', 6);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Sherlock Holmes Toàn Tập (Hộp 3 Cuốn) - Tái Bản 2018', 366, '2013/05/12', 24);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'GAMERS! - Tập 2: Tendo Karen Và Happy Ending Bất Ngờ', 216, '2002/01/26', 14);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Bác Sĩ Zhivago', 441, '2005/09/21', 12);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Tắt Đèn (Tái Bản 2021)', 128, '2016/11/02', 22);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Anh Không Muốn Để Em Một Mình (Tái Bản 2020)', 239, '2001/12/15', 12);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Cuộc Đời Của Pi (Tái Bản 2019)', 191, '2007/11/30', 8);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Bà Tổng Thống Trước Họng Súng - Shall We Tell The President', 396, '2016/07/17', 27);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'GOSICK - Tập 1', 206, '2014/06/25', 6);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Những Giấc Mơ Ở Hiệu Sách Morisaki', 208, '2002/07/21', 8);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Ông Già Và Biển Cả (Tái Bản 2020)', 428, '2003/04/28', 20);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Chuyện Ma Ám Ở Trang Viên Bly - The Turn Of The Screw - Tặng Kèm Postcard', 499, '2005/03/15', 6);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Hữu Châu Hà Tu Độc - Tặng Kèm Bookmark Bồi Cứng, Boxset. Shikishi Có Chữ Ký In Của Tác Giả, Random Chữ Ký Họa Sĩ', 109, '2004/03/05', 18);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Sài Gòn Khâu Lại Mảnh Thời Gian', 366, '2004/01/26', 10);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Phòng Trọ Ba Người (Tái Bản 2019)', 135, '2010/01/21', 10);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Nhẹ Tênh Giữa Chênh Vênh Tuổi Trẻ', 497, '2012/11/02', 1);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Lũ Ngốc, Bài Thi và Linh Thú Triệu Hồi - Tập 7', 330, '2010/01/11', 17);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Thế Giới Này Chỉ Em Được Bắt Nạt Anh', 355, '2016/07/25', 27);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Phong Thần Diễn Nghĩa (Trọn Bộ 2 Tập)', 177, '2011/03/26', 22);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Chuyện Ma Ám Ở Dinh Thự Hill - The Haunting Of Hill House - Tặng Kèm Postcard', 121, '2004/10/31', 6);
